date,origin,destination,distance_km,weight_tons,fuel_price,weather_score,traffic_score,holiday,month,day_of_week,hour,freight_demand
2024-01-11 12:00:00,Bangalore,Hyderabad,1474,10.1,109.73,0.31,0.62,0,1,3,12,72.67
2024-01-11 13:00:00,Chennai,Pune,895,9.09,86.82,0.53,0.86,0,1,3,13,62.02
2024-01-11 14:00:00,Hyderabad,Pune,1034,34.46,101.51,0.98,0.16,0,1,3,14,129.63
2024-01-11 15:00:00,Delhi,Mumbai,1377,8.42,93.86,0.86,0.86,0,1,3,15,77.18
2024-01-11 16:00:00,Kolkata,Mumbai,1164,39.89,90.78,0.25,0.07,0,1,3,16,137.59
2024-01-11 17:00:00,Pune,Bangalore,441,12.01,94.35,0.23,0.47,0,1,3,17,63.97
2024-01-11 18:00:00,Ahmedabad,Kolkata,1257,4.29,109.48,0.44,0.08,0,1,3,18,46.58
2024-01-11 19:00:00,Delhi,Delhi,1090,27.95,86.74,0.97,0.15,0,1,3,19,112.0
2024-01-11 20:00:00,Hyderabad,Hyderabad,1014,24.78,104.45,0.15,0.77,0,1,3,20,110.36
2024-01-11 21:00:00,Pune,Bangalore,61,39.99,112.4,0.96,0.02,0,1,3,21,126.19
2024-01-11 22:00:00,Chennai,Pune,1239,32.28,98.44,0.19,0.56,1,1,3,22,139.07
2024-01-11 23:00:00,Hyderabad,Vijayawada,195,17.72,112.05,0.89,0.1,0,1,3,23,71.45
2024-01-12 00:00:00,Delhi,Mumbai,1355,27.39,112.2,0.83,0.81,0,1,4,0,120.77
2024-01-12 01:00:00,Mumbai,Chennai,1622,32.9,103.29,0.88,0.81,0,1,4,1,138.77
2024-01-12 02:00:00,Bangalore,Delhi,1655,21.04,98.68,0.89,0.7,0,1,4,2,106.56
2024-01-12 03:00:00,Ahmedabad,Bangalore,218,11.64,107.13,0.22,0.76,0,1,4,3,69.11
2024-01-12 04:00:00,Kolkata,Chennai,896,9.19,112.49,0.78,0.59,0,1,4,4,67.76
2024-01-12 05:00:00,Delhi,Delhi,219,12.52,105.4,0.68,0.49,0,1,4,5,68.69
2024-01-12 06:00:00,Pune,Kolkata,814,34.07,91.29,0.88,0.41,0,1,4,6,123.98
2024-01-12 07:00:00,Ahmedabad,Kolkata,1419,15.84,109.6,0.49,0.66,0,1,4,7,94.95
2024-01-12 08:00:00,Ahmedabad,Chennai,548,12.18,113.55,0.41,0.38,0,1,4,8,63.34
2024-01-12 09:00:00,Ahmedabad,Mumbai,1533,32.43,97.31,0.73,0.0,0,1,4,9,129.12
2024-01-12 10:00:00,Hyderabad,Bangalore,1370,2.24,105.93,0.27,0.1,0,1,4,10,44.12
2024-01-12 11:00:00,Bangalore,Bangalore,1215,24.16,100.54,0.82,0.65,0,1,4,11,105.8
2024-01-12 12:00:00,Hyderabad,Kolkata,946,35.07,88.36,0.29,0.36,0,1,4,12,133.35
2024-01-12 13:00:00,Pune,Delhi,1768,16.99,95.5,0.04,0.99,0,1,4,13,95.39
2024-01-12 14:00:00,Hyderabad,Chennai,1126,11.5,89.91,0.55,0.35,0,1,4,14,73.07
2024-01-12 15:00:00,Mumbai,Mumbai,167,20.18,105.21,0.84,0.11,0,1,4,15,77.28
2024-01-12 16:00:00,Bangalore,Pune,414,28.98,102.46,0.69,0.33,0,1,4,16,98.84
2024-01-12 17:00:00,Bangalore,Bangalore,1744,21.15,86.01,0.99,0.69,0,1,4,17,111.17
2024-01-12 18:00:00,Pune,Vijayawada,185,1.3,86.85,0.14,0.53,0,1,4,18,41.55
2024-01-12 19:00:00,Kolkata,Pune,1487,4.05,92.82,0.34,0.61,0,1,4,19,56.05
2024-01-12 20:00:00,Mumbai,Mumbai,1150,29.13,107.35,0.38,0.11,0,1,4,20,108.36
2024-01-12 21:00:00,Delhi,Kolkata,606,16.6,88.81,0.06,0.83,0,1,4,21,82.14
2024-01-12 22:00:00,Hyderabad,Vijayawada,67,31.61,91.14,0.04,0.9,0,1,4,22,114.26
2024-01-12 23:00:00,Chennai,Bangalore,452,26.33,112.23,0.03,0.15,0,1,4,23,91.42
2024-01-13 00:00:00,Hyderabad,Bangalore,254,23.68,101.38,0.41,0.63,0,1,5,0,83.38
2024-01-13 01:00:00,Ahmedabad,Chennai,548,36.15,103.63,0.84,0.23,0,1,5,1,122.67
2024-01-13 02:00:00,Hyderabad,Vijayawada,373,1.83,98.67,0.71,0.18,0,1,5,2,29.76
2024-01-13 03:00:00,Delhi,Pune,644,7.05,93.99,0.45,0.2,0,1,5,3,50.92
2024-01-13 04:00:00,Hyderabad,Kolkata,611,25.35,92.47,0.26,0.52,1,1,5,4,101.97
2024-01-13 05:00:00,Mumbai,Chennai,1354,3.57,102.68,0.02,0.89,0,1,5,5,50.6
2024-01-13 06:00:00,Mumbai,Hyderabad,1239,26.15,99.13,0.18,0.82,0,1,5,6,104.03
2024-01-13 07:00:00,Bangalore,Pune,1316,39.38,97.09,0.39,0.14,0,1,5,7,134.91
2024-01-13 08:00:00,Pune,Pune,528,35.27,105.83,0.37,0.51,0,1,5,8,115.71
2024-01-13 09:00:00,Kolkata,Hyderabad,213,24.05,97.12,0.26,0.15,0,1,5,9,85.15
2024-01-13 10:00:00,Chennai,Mumbai,373,35.87,86.1,1.0,0.44,0,1,5,10,122.38
2024-01-13 11:00:00,Ahmedabad,Vijayawada,1641,5.53,110.19,0.45,0.56,0,1,5,11,59.58
2024-01-13 12:00:00,Hyderabad,Vijayawada,600,18.73,94.55,0.27,0.81,0,1,5,12,83.08
2024-01-13 13:00:00,Hyderabad,Mumbai,880,17.72,113.39,0.41,0.86,0,1,5,13,78.98
2024-01-13 14:00:00,Delhi,Bangalore,689,14.12,111.39,0.28,0.03,0,1,5,14,68.05
2024-01-13 15:00:00,Pune,Delhi,683,1.01,92.02,0.35,0.69,1,1,5,15,53.33
2024-01-13 16:00:00,Mumbai,Chennai,808,35.75,113.96,0.13,0.41,0,1,5,16,117.0
2024-01-13 17:00:00,Chennai,Delhi,1771,31.33,110.61,0.0,0.49,0,1,5,17,115.51
2024-01-13 18:00:00,Bangalore,Bangalore,257,26.46,114.55,0.49,0.22,1,1,5,18,99.48
2024-01-13 19:00:00,Mumbai,Vijayawada,364,6.03,105.34,0.49,0.03,0,1,5,19,35.2
2024-01-13 20:00:00,Ahmedabad,Delhi,353,15.75,112.92,0.16,0.84,0,1,5,20,68.58
2024-01-13 21:00:00,Pune,Pune,950,37.05,105.7,0.83,0.23,0,1,5,21,126.45
2024-01-13 22:00:00,Ahmedabad,Pune,288,25.06,110.65,0.19,0.88,0,1,5,22,87.26
2024-01-13 23:00:00,Kolkata,Hyderabad,853,24.53,103.31,0.77,0.07,0,1,5,23,88.59
2024-01-14 00:00:00,Bangalore,Hyderabad,1297,36.61,112.88,0.19,0.41,0,1,6,0,123.4
2024-01-14 01:00:00,Kolkata,Bangalore,1161,22.83,100.54,0.28,0.74,0,1,6,1,100.69
2024-01-14 02:00:00,Delhi,Bangalore,1610,24.31,107.1,0.27,0.26,0,1,6,2,99.03
2024-01-14 03:00:00,Ahmedabad,Kolkata,1502,14.48,112.51,0.23,0.97,0,1,6,3,85.99
2024-01-14 04:00:00,Delhi,Bangalore,1293,15.49,97.67,0.95,0.64,0,1,6,4,78.34
2024-01-14 05:00:00,Hyderabad,Pune,324,27.74,85.79,0.26,0.22,0,1,6,5,96.04
2024-01-14 06:00:00,Kolkata,Delhi,1720,13.5,88.39,0.48,0.79,1,1,6,6,95.55
2024-01-14 07:00:00,Pune,Chennai,1003,22.81,114.16,0.74,0.98,0,1,6,7,101.17
2024-01-14 08:00:00,Ahmedabad,Kolkata,1139,11.89,111.2,0.32,0.25,0,1,6,8,66.47
2024-01-14 09:00:00,Chennai,Kolkata,1665,7.48,99.5,0.01,0.82,0,1,6,9,62.05
2024-01-14 10:00:00,Bangalore,Vijayawada,1496,18.72,113.83,0.76,0.98,0,1,6,10,99.38
2024-01-14 11:00:00,Mumbai,Kolkata,304,9.48,90.57,0.28,0.22,0,1,6,11,45.69
2024-01-14 12:00:00,Pune,Bangalore,174,36.04,88.33,0.87,0.23,0,1,6,12,115.69
2024-01-14 13:00:00,Pune,Bangalore,1219,12.84,103.04,0.49,0.72,0,1,6,13,76.77
2024-01-14 14:00:00,Delhi,Pune,664,24.3,96.46,0.62,0.95,0,1,6,14,105.78
2024-01-14 15:00:00,Kolkata,Chennai,434,11.27,95.19,0.95,0.7,0,1,6,15,57.85
2024-01-14 16:00:00,Ahmedabad,Pune,496,11.06,107.02,0.87,0.5,0,1,6,16,56.38
2024-01-14 17:00:00,Ahmedabad,Chennai,436,14.67,89.5,0.79,0.11,0,1,6,17,66.01
2024-01-14 18:00:00,Hyderabad,Pune,432,36.72,108.35,0.53,0.92,0,1,6,18,131.45
2024-01-14 19:00:00,Hyderabad,Delhi,1350,16.27,95.78,0.17,0.07,1,1,6,19,75.79
2024-01-14 20:00:00,Bangalore,Vijayawada,1455,33.03,114.6,0.84,0.21,0,1,6,20,115.04
2024-01-14 21:00:00,Delhi,Bangalore,173,8.69,109.26,0.09,0.45,0,1,6,21,52.32
2024-01-14 22:00:00,Pune,Mumbai,1340,2.88,104.39,0.89,0.5,0,1,6,22,60.83
2024-01-14 23:00:00,Ahmedabad,Mumbai,1184,31.49,91.88,0.77,0.06,0,1,6,23,116.18
2024-01-15 00:00:00,Chennai,Vijayawada,1454,22.13,113.69,0.8,0.08,0,1,0,0,96.99
2024-01-15 01:00:00,Delhi,Bangalore,1674,20.65,85.99,0.38,0.13,0,1,0,1,97.48
2024-01-15 02:00:00,Bangalore,Kolkata,1231,11.62,91.7,0.08,0.04,0,1,0,2,60.13
2024-01-15 03:00:00,Bangalore,Bangalore,777,3.82,86.1,0.73,0.98,0,1,0,3,57.49
2024-01-15 04:00:00,Delhi,Bangalore,945,19.83,114.0,0.98,0.24,0,1,0,4,83.14
2024-01-15 05:00:00,Bangalore,Vijayawada,1621,34.82,111.14,0.86,0.88,0,1,0,5,139.14
2024-01-15 06:00:00,Delhi,Bangalore,1672,5.68,113.56,0.84,0.78,0,1,0,6,68.02
2024-01-15 07:00:00,Mumbai,Kolkata,1191,37.24,106.45,0.63,0.71,0,1,0,7,141.58
2024-01-15 08:00:00,Delhi,Chennai,377,11.71,85.82,0.12,0.66,0,1,0,8,69.19
2024-01-15 09:00:00,Kolkata,Vijayawada,743,21.76,112.95,0.86,0.5,0,1,0,9,88.45
2024-01-15 10:00:00,Delhi,Delhi,1141,3.59,97.63,0.22,0.56,0,1,0,10,63.61
2024-01-15 11:00:00,Bangalore,Mumbai,1507,17.58,96.05,0.26,0.89,0,1,0,11,96.12
2024-01-15 12:00:00,Ahmedabad,Vijayawada,408,5.91,93.52,0.76,0.78,0,1,0,12,49.72
2024-01-15 13:00:00,Kolkata,Hyderabad,1052,2.87,93.6,0.72,0.23,0,1,0,13,52.81
2024-01-15 14:00:00,Bangalore,Mumbai,1744,38.7,109.02,0.07,0.1,0,1,0,14,142.04
2024-01-15 15:00:00,Hyderabad,Mumbai,846,29.47,92.69,0.25,0.29,0,1,0,15,106.59
2024-01-15 16:00:00,Hyderabad,Kolkata,492,29.04,91.66,0.82,0.13,0,1,0,16,103.12
2024-01-15 17:00:00,Ahmedabad,Pune,213,4.53,105.94,0.95,0.95,0,1,0,17,55.29
2024-01-15 18:00:00,Ahmedabad,Bangalore,1022,37.24,93.62,0.27,0.38,0,1,0,18,131.02
2024-01-15 19:00:00,Kolkata,Bangalore,410,19.31,85.39,0.76,0.17,0,1,0,19,78.58
2024-01-15 20:00:00,Mumbai,Bangalore,634,34.24,112.95,0.51,0.62,0,1,0,20,124.55
2024-01-15 21:00:00,Ahmedabad,Pune,1192,1.49,94.41,0.38,0.4,1,1,0,21,51.93
2024-01-15 22:00:00,Hyderabad,Kolkata,902,12.63,107.93,0.9,0.22,0,1,0,22,78.04
2024-01-15 23:00:00,Delhi,Vijayawada,1060,39.85,99.07,0.55,0.06,1,1,0,23,148.92
2024-01-16 00:00:00,Bangalore,Delhi,1268,17.69,89.02,0.69,0.09,1,1,1,0,98.06
2024-01-16 01:00:00,Hyderabad,Delhi,1674,35.65,104.86,0.59,0.56,0,1,1,1,135.09
2024-01-16 02:00:00,Hyderabad,Kolkata,1661,13.79,91.95,0.64,0.75,0,1,1,2,86.59
2024-01-16 03:00:00,Mumbai,Hyderabad,1724,21.49,93.64,0.52,0.93,0,1,1,3,115.07
2024-01-16 04:00:00,Kolkata,Delhi,1073,34.31,85.97,0.53,0.59,0,1,1,4,128.84
2024-01-16 05:00:00,Kolkata,Kolkata,290,24.63,85.49,0.85,0.65,0,1,1,5,96.87
2024-01-16 06:00:00,Pune,Vijayawada,1582,29.28,100.41,0.3,0.24,0,1,1,6,114.51
2024-01-16 07:00:00,Mumbai,Delhi,715,9.92,86.73,0.74,0.27,0,1,1,7,59.89
2024-01-16 08:00:00,Delhi,Bangalore,614,7.08,91.28,0.27,0.42,0,1,1,8,53.92
2024-01-16 09:00:00,Kolkata,Chennai,1215,9.98,112.71,0.07,0.87,0,1,1,9,67.9
2024-01-16 10:00:00,Bangalore,Kolkata,881,20.23,87.49,0.9,0.44,0,1,1,10,92.97
2024-01-16 11:00:00,Ahmedabad,Mumbai,1025,32.24,93.72,0.41,0.24,0,1,1,11,123.78
2024-01-16 12:00:00,Mumbai,Delhi,80,14.81,106.8,0.68,0.92,0,1,1,12,74.02
2024-01-16 13:00:00,Ahmedabad,Delhi,272,23.03,111.53,0.76,0.41,0,1,1,13,97.12
2024-01-16 14:00:00,Hyderabad,Pune,315,32.39,86.39,0.8,0.08,0,1,1,14,110.11
2024-01-16 15:00:00,Bangalore,Hyderabad,1355,10.31,90.56,0.23,0.55,0,1,1,15,66.99
2024-01-16 16:00:00,Bangalore,Chennai,837,35.44,96.64,0.66,0.63,0,1,1,16,136.56
2024-01-16 17:00:00,Hyderabad,Vijayawada,430,38.17,95.83,0.76,0.96,0,1,1,17,139.46
2024-01-16 18:00:00,Mumbai,Pune,605,2.52,93.66,0.12,0.81,0,1,1,18,45.88
2024-01-16 19:00:00,Hyderabad,Bangalore,111,3.31,92.27,0.14,0.1,0,1,1,19,32.72
2024-01-16 20:00:00,Ahmedabad,Mumbai,762,4.55,93.06,0.36,0.51,1,1,1,20,57.21
2024-01-16 21:00:00,Pune,Hyderabad,896,31.29,89.0,0.3,0.43,0,1,1,21,108.72
2024-01-16 22:00:00,Bangalore,Pune,570,8.38,89.9,0.8,0.39,0,1,1,22,63.1
2024-01-16 23:00:00,Chennai,Kolkata,1144,29.3,103.2,0.64,0.14,0,1,1,23,117.39
2024-01-17 00:00:00,Chennai,Delhi,651,18.21,93.77,0.5,0.38,0,1,2,0,78.82
2024-01-17 01:00:00,Ahmedabad,Delhi,1609,33.61,96.99,0.11,0.47,0,1,2,1,125.63
2024-01-17 02:00:00,Delhi,Hyderabad,189,32.53,97.36,0.11,0.22,0,1,2,2,105.98
2024-01-17 03:00:00,Kolkata,Delhi,1389,38.43,88.29,0.52,0.58,0,1,2,3,139.43
2024-01-17 04:00:00,Hyderabad,Kolkata,1413,10.79,109.58,0.88,0.22,0,1,2,4,77.63
2024-01-17 05:00:00,Hyderabad,Pune,639,9.94,113.69,0.78,0.12,0,1,2,5,54.12
2024-01-17 06:00:00,Delhi,Pune,1799,2.23,92.91,0.88,0.98,0,1,2,6,69.57
2024-01-17 07:00:00,Delhi,Delhi,577,17.01,93.83,0.57,0.69,0,1,2,7,79.53
2024-01-17 08:00:00,Ahmedabad,Delhi,590,18.9,105.79,0.22,0.59,0,1,2,8,86.9
2024-01-17 09:00:00,Ahmedabad,Bangalore,1489,38.62,87.42,0.03,0.33,1,1,2,9,153.11
2024-01-17 10:00:00,Delhi,Mumbai,1540,33.4,112.22,0.94,0.21,0,1,2,10,137.01
2024-01-17 11:00:00,Bangalore,Vijayawada,424,7.5,88.62,0.48,0.13,1,1,2,11,55.88
2024-01-17 12:00:00,Ahmedabad,Hyderabad,340,32.14,106.96,0.86,0.06,0,1,2,12,106.15
2024-01-17 13:00:00,Pune,Pune,92,7.95,93.75,0.73,0.7,0,1,2,13,53.13
2024-01-17 14:00:00,Ahmedabad,Hyderabad,1126,4.03,94.7,0.83,0.28,0,1,2,14,63.09
2024-01-17 15:00:00,Hyderabad,Bangalore,1305,33.65,89.23,0.21,0.32,0,1,2,15,124.18
2024-01-17 16:00:00,Ahmedabad,Pune,1285,39.06,104.39,0.68,0.16,0,1,2,16,139.97
2024-01-17 17:00:00,Bangalore,Bangalore,57,4.44,108.85,0.72,0.12,0,1,2,17,39.09
2024-01-17 18:00:00,Delhi,Bangalore,1707,32.74,113.51,0.55,0.49,0,1,2,18,130.58
2024-01-17 19:00:00,Hyderabad,Chennai,532,34.51,94.95,0.84,0.73,0,1,2,19,132.82
2024-01-17 20:00:00,Ahmedabad,Delhi,91,5.63,103.64,0.99,0.99,0,1,2,20,54.04
2024-01-17 21:00:00,Bangalore,Kolkata,382,12.05,97.45,0.01,0.34,1,1,2,21,74.88
2024-01-17 22:00:00,Pune,Chennai,1306,29.61,101.74,0.45,0.66,0,1,2,22,128.13
2024-01-17 23:00:00,Ahmedabad,Vijayawada,1143,32.5,89.89,0.75,0.12,0,1,2,23,124.04
2024-01-18 00:00:00,Bangalore,Hyderabad,1089,14.8,102.45,0.73,0.56,0,1,3,0,81.08
2024-01-18 01:00:00,Pune,Kolkata,118,7.24,110.47,0.47,0.52,0,1,3,1,51.5
2024-01-18 02:00:00,Delhi,Hyderabad,102,26.29,110.91,0.84,0.03,0,1,3,2,97.72
2024-01-18 03:00:00,Ahmedabad,Delhi,734,28.38,99.5,0.68,0.48,0,1,3,3,108.73
2024-01-18 04:00:00,Pune,Kolkata,1043,20.64,92.07,0.55,0.5,0,1,3,4,98.58
2024-01-18 05:00:00,Hyderabad,Chennai,1452,6.65,110.1,0.27,0.37,0,1,3,5,61.41
2024-01-18 06:00:00,Delhi,Hyderabad,1536,33.93,114.98,0.37,0.57,0,1,3,6,132.77
2024-01-18 07:00:00,Hyderabad,Chennai,576,26.17,96.31,0.99,0.05,0,1,3,7,87.77
2024-01-18 08:00:00,Chennai,Delhi,1752,34.9,112.73,0.91,0.84,0,1,3,8,147.79
2024-01-18 09:00:00,Mumbai,Kolkata,112,37.39,114.5,0.7,0.52,0,1,3,9,126.12
2024-01-18 10:00:00,Ahmedabad,Kolkata,310,32.42,96.87,0.86,0.03,0,1,3,10,112.11
2024-01-18 11:00:00,Pune,Pune,1573,38.39,106.49,0.14,0.98,0,1,3,11,145.59
2024-01-18 12:00:00,Mumbai,Bangalore,1194,38.22,102.43,0.27,0.38,0,1,3,12,131.42
2024-01-18 13:00:00,Mumbai,Bangalore,907,25.15,106.67,0.89,0.99,0,1,3,13,108.15
2024-01-18 14:00:00,Pune,Chennai,1313,29.4,89.62,0.47,0.18,0,1,3,14,112.8
2024-01-18 15:00:00,Delhi,Kolkata,1538,28.28,96.0,0.59,0.03,0,1,3,15,119.9
2024-01-18 16:00:00,Ahmedabad,Hyderabad,1180,25.22,86.88,0.88,0.71,0,1,3,16,110.07
2024-01-18 17:00:00,Chennai,Chennai,229,1.75,103.4,0.4,0.95,0,1,3,17,39.87
2024-01-18 18:00:00,Hyderabad,Chennai,1089,14.88,112.8,0.48,0.08,0,1,3,18,76.82
2024-01-18 19:00:00,Bangalore,Mumbai,404,4.9,101.81,0.11,0.74,0,1,3,19,53.58
2024-01-18 20:00:00,Hyderabad,Vijayawada,983,12.71,87.11,0.99,0.07,1,1,3,20,84.53
2024-01-18 21:00:00,Bangalore,Kolkata,1382,3.67,112.91,0.97,0.79,1,1,3,21,79.1
2024-01-18 22:00:00,Hyderabad,Bangalore,776,36.88,88.99,0.3,0.58,0,1,3,22,137.27
2024-01-18 23:00:00,Pune,Kolkata,638,18.6,111.49,0.85,0.78,0,1,3,23,93.11
2024-01-19 00:00:00,Chennai,Delhi,654,8.39,106.43,0.74,0.37,0,1,4,0,61.75
2024-01-19 01:00:00,Ahmedabad,Chennai,230,23.81,104.09,0.15,0.91,0,1,4,1,98.14
2024-01-19 02:00:00,Bangalore,Mumbai,223,8.66,102.61,0.02,0.3,0,1,4,2,45.64
2024-01-19 03:00:00,Ahmedabad,Mumbai,403,32.37,88.93,0.01,0.28,0,1,4,3,108.35
2024-01-19 04:00:00,Ahmedabad,Bangalore,403,12.93,100.03,0.07,0.96,1,1,4,4,80.79
2024-01-19 05:00:00,Ahmedabad,Bangalore,1292,13.28,90.9,0.63,0.12,0,1,4,5,83.3
2024-01-19 06:00:00,Kolkata,Bangalore,1728,34.93,102.15,0.49,0.59,0,1,4,6,136.38
2024-01-19 07:00:00,Delhi,Delhi,1388,22.81,98.42,1.0,0.57,0,1,4,7,106.54
2024-01-19 08:00:00,Hyderabad,Mumbai,483,35.6,105.39,0.29,0.24,0,1,4,8,117.32
2024-01-19 09:00:00,Ahmedabad,Hyderabad,954,17.1,114.47,0.73,0.32,0,1,4,9,83.38
2024-01-19 10:00:00,Hyderabad,Delhi,331,14.41,95.83,0.39,0.29,0,1,4,10,69.18
2024-01-19 11:00:00,Ahmedabad,Pune,308,20.74,103.5,0.1,0.85,0,1,4,11,85.41
2024-01-19 12:00:00,Bangalore,Vijayawada,917,3.4,110.93,0.88,0.39,1,1,4,12,62.49
2024-01-19 13:00:00,Delhi,Vijayawada,608,7.01,87.79,0.4,0.36,0,1,4,13,55.34
2024-01-19 14:00:00,Delhi,Chennai,54,9.56,109.01,0.92,0.64,0,1,4,14,55.06
2024-01-19 15:00:00,Pune,Vijayawada,1647,32.85,92.18,0.94,0.5,0,1,4,15,141.25
2024-01-19 16:00:00,Kolkata,Bangalore,645,29.62,101.21,0.82,0.43,0,1,4,16,114.15
2024-01-19 17:00:00,Pune,Mumbai,1718,8.54,114.75,0.03,0.71,0,1,4,17,80.95
2024-01-19 18:00:00,Pune,Vijayawada,443,11.79,114.52,0.97,0.41,1,1,4,18,81.08
2024-01-19 19:00:00,Pune,Chennai,385,37.83,94.47,0.12,0.22,0,1,4,19,124.83
2024-01-19 20:00:00,Pune,Vijayawada,112,4.35,88.95,0.93,0.74,0,1,4,20,48.03
2024-01-19 21:00:00,Pune,Kolkata,93,22.35,113.15,0.61,0.07,0,1,4,21,88.29
2024-01-19 22:00:00,Chennai,Delhi,202,21.36,111.81,0.38,1.0,0,1,4,22,88.13
2024-01-19 23:00:00,Delhi,Pune,903,29.3,103.48,0.72,0.6,0,1,4,23,111.48
2024-01-20 00:00:00,Pune,Kolkata,1756,11.2,85.97,0.51,0.22,0,1,5,0,71.88
2024-01-20 01:00:00,Ahmedabad,Delhi,1229,37.46,107.54,0.79,0.2,0,1,5,1,123.34
2024-01-20 02:00:00,Delhi,Delhi,1551,17.01,89.83,0.51,0.27,1,1,5,2,95.79
2024-01-20 03:00:00,Delhi,Hyderabad,324,12.14,113.29,0.37,0.88,0,1,5,3,62.94
2024-01-20 04:00:00,Mumbai,Vijayawada,1431,14.14,98.05,0.36,0.83,0,1,5,4,76.79
2024-01-20 05:00:00,Chennai,Chennai,475,14.6,103.45,0.35,0.14,0,1,5,5,65.18
2024-01-20 06:00:00,Pune,Hyderabad,1605,8.76,93.43,0.47,0.6,0,1,5,6,71.51
2024-01-20 07:00:00,Hyderabad,Delhi,532,37.19,99.25,0.11,0.91,0,1,5,7,121.24
2024-01-20 08:00:00,Bangalore,Vijayawada,263,7.82,107.64,0.66,0.73,0,1,5,8,55.29
2024-01-20 09:00:00,Kolkata,Pune,128,35.43,99.76,0.34,0.59,0,1,5,9,119.23
2024-01-20 10:00:00,Ahmedabad,Mumbai,188,16.79,110.42,0.56,0.21,0,1,5,10,66.34
2024-01-20 11:00:00,Hyderabad,Mumbai,999,11.5,106.39,0.53,0.94,0,1,5,11,68.13
2024-01-20 12:00:00,Chennai,Vijayawada,147,8.74,87.32,0.86,0.89,0,1,5,12,55.07
2024-01-20 13:00:00,Bangalore,Kolkata,713,20.67,103.21,0.86,0.32,0,1,5,13,87.44
2024-01-20 14:00:00,Chennai,Chennai,247,27.1,103.38,0.99,0.5,0,1,5,14,96.05
2024-01-20 15:00:00,Ahmedabad,Bangalore,834,36.03,96.43,0.24,0.08,0,1,5,15,125.86
2024-01-20 16:00:00,Delhi,Bangalore,205,26.45,94.68,0.03,0.63,0,1,5,16,96.25
2024-01-20 17:00:00,Bangalore,Mumbai,1123,19.86,86.89,0.42,0.05,0,1,5,17,91.62
2024-01-20 18:00:00,Delhi,Delhi,528,2.31,98.38,0.9,0.91,0,1,5,18,42.78
2024-01-20 19:00:00,Ahmedabad,Delhi,277,36.7,95.1,0.6,0.88,0,1,5,19,124.09
2024-01-20 20:00:00,Hyderabad,Hyderabad,1530,36.19,113.53,0.37,0.28,1,1,5,20,136.19
2024-01-20 21:00:00,Ahmedabad,Vijayawada,571,15.77,105.23,0.77,0.74,0,1,5,21,78.17
2024-01-20 22:00:00,Hyderabad,Chennai,198,2.13,98.8,0.71,0.44,0,1,5,22,37.63
2024-01-20 23:00:00,Bangalore,Vijayawada,1131,29.6,107.64,0.71,0.85,0,1,5,23,117.09
2024-01-21 00:00:00,Bangalore,Vijayawada,211,31.88,108.36,0.51,0.06,0,1,6,0,98.92
2024-01-21 01:00:00,Pune,Hyderabad,912,22.16,99.41,0.53,0.51,1,1,6,1,100.34
2024-01-21 02:00:00,Chennai,Bangalore,1550,16.71,87.27,0.56,0.4,0,1,6,2,94.43
2024-01-21 03:00:00,Pune,Vijayawada,1180,34.19,108.42,0.55,0.26,0,1,6,3,123.67
2024-01-21 04:00:00,Chennai,Mumbai,1500,8.51,87.71,0.21,0.21,0,1,6,4,72.82
2024-01-21 05:00:00,Pune,Kolkata,444,18.14,110.43,0.25,0.68,1,1,6,5,85.0
2024-01-21 06:00:00,Delhi,Vijayawada,850,1.95,95.02,0.37,0.2,0,1,6,6,34.15
2024-01-21 07:00:00,Bangalore,Delhi,235,7.4,104.15,0.86,0.63,0,1,6,7,46.55
2024-01-21 08:00:00,Hyderabad,Vijayawada,607,37.69,107.21,0.46,0.39,0,1,6,8,129.19
2024-01-21 09:00:00,Chennai,Mumbai,495,23.55,86.06,0.93,0.24,0,1,6,9,93.13
2024-01-21 10:00:00,Ahmedabad,Pune,1714,32.42,96.54,0.79,0.78,0,1,6,10,138.02
2024-01-21 11:00:00,Chennai,Mumbai,879,19.97,103.12,0.86,0.36,0,1,6,11,82.53
2024-01-21 12:00:00,Hyderabad,Pune,1521,33.56,110.44,0.13,0.01,0,1,6,12,116.21
2024-01-21 13:00:00,Pune,Hyderabad,136,22.02,106.53,0.15,0.85,0,1,6,13,80.02
2024-01-21 14:00:00,Chennai,Hyderabad,1322,1.18,111.88,0.24,0.31,0,1,6,14,38.6
2024-01-21 15:00:00,Kolkata,Bangalore,1513,36.09,87.48,0.66,0.82,0,1,6,15,140.26
2024-01-21 16:00:00,Delhi,Mumbai,1330,6.79,87.15,0.48,0.55,0,1,6,16,60.8
2024-01-21 17:00:00,Bangalore,Mumbai,1350,18.57,106.41,0.17,0.88,0,1,6,17,87.59
2024-01-21 18:00:00,Hyderabad,Pune,487,19.59,96.96,0.75,0.42,0,1,6,18,87.3
2024-01-21 19:00:00,Bangalore,Hyderabad,565,2.84,99.45,0.52,0.17,0,1,6,19,35.59
2024-01-21 20:00:00,Kolkata,Pune,1650,3.07,103.13,0.73,0.02,0,1,6,20,53.0
2024-01-21 21:00:00,Chennai,Hyderabad,996,30.74,114.58,0.91,0.78,0,1,6,21,110.78
2024-01-21 22:00:00,Chennai,Pune,1275,12.72,87.01,0.91,0.78,0,1,6,22,77.47
2024-01-21 23:00:00,Ahmedabad,Hyderabad,1648,16.98,88.27,0.3,0.2,1,1,6,23,103.7
